Order_ID,Order_Date,Delivery_Date,Order_Type,Product_ID,Product_Line,Product_Category,Quantity,Retail_Price,Cost_Price,Customer_Country,Customer_Continent,Customer_Dob
1243893820,12-Nov-18,12-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,2,26.4,13.3,GB,Europe,1970-03-08
1243893712,12-Nov-18,12-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,1,32.4,13.4,FR,Europe,1967-05-01
1243893712,12-Nov-18,12-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,1,39.1,16.8,FR,Europe,1980-11-24
1243893618,12-Nov-18,12-Nov-18,1,2.202E+11,Clothes & Shoes,Shoes,1,77,35.9,FR,Europe,1979-09-21
1243893445,12-Nov-18,17-Nov-18,3,2.102E+11,Children,Children Sports,1,42.4,21.3,FR,Europe,1997-06-23
1243893041,12-Nov-18,12-Nov-18,1,2.408E+11,Sports,Winter Sports,2,374.4,170.3,FR,Europe,1982-06-09
1243892993,12-Nov-18,12-Nov-18,1,2.405E+11,Sports,Running - Jogging,1,54.8,24.3,FR,Europe,1986-12-15
1243892498,12-Nov-18,12-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,2,18.2,8.4,ES,Europe,1992-05-04
1243891291,12-Nov-18,12-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,1,34.6,14.4,DE,Europe,1985-02-18
1243890799,12-Nov-18,12-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,1,39,19.6,DE,Europe,2005-05-30
1243890722,12-Nov-18,12-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,1,30,12.05,DE,Europe,1967-10-21
1243890338,12-Nov-18,12-Nov-18,1,2.404E+11,Sports,Racket Sports,1,197.4,82.25,BE,Europe,1962-01-25
1243890332,12-Nov-18,12-Nov-18,1,2.404E+11,Sports,Racket Sports,1,68.4,28.55,BE,Europe,1969-08-22
1243889627,12-Nov-18,13-Nov-18,3,2.10201E+11,Children,Children Sports,1,39.4,17.8,AU,Australia/Pacific,1965-05-26
1243889602,12-Nov-18,12-Nov-18,1,2.30101E+11,Outdoors,Outdoors,2,71,34.5,AU,Australia/Pacific,2002-06-30
1243888793,11-Nov-18,15-Nov-18,3,2.401E+11,Sports,Assorted Sports Articles,1,37.3,15.6,US,North America,1966-06-17
1243887144,11-Nov-18,16-Nov-18,2,2.301E+11,Outdoors,Outdoors,2,95.8,42.8,NL,Europe,2001-05-19
1243886890,11-Nov-18,11-Nov-18,1,2.405E+11,Sports,Running - Jogging,1,41.6,19.75,NL,Europe,1964-07-31
1243886784,11-Nov-18,16-Nov-18,3,2.301E+11,Outdoors,Outdoors,1,17.1,5.1,NL,Europe,1991-08-20
1243886767,11-Nov-18,17-Nov-18,3,2.301E+11,Outdoors,Outdoors,2,370.2,155.4,NL,Europe,1962-10-24
1243886154,11-Nov-18,13-Nov-18,2,2.20101E+11,Clothes & Shoes,Clothes,1,141.7,67.55,IT,Europe,1975-09-25
1243885930,11-Nov-18,11-Nov-18,1,2.301E+11,Outdoors,Outdoors,1,353.3,159.95,IT,Europe,2000-02-02
1243885913,11-Nov-18,11-Nov-18,1,2.202E+11,Clothes & Shoes,Shoes,1,65.2,29.7,IT,Europe,1972-07-30
1243885868,11-Nov-18,11-Nov-18,1,2.301E+11,Outdoors,Outdoors,1,31.7,14.6,IT,Europe,1999-01-15
1243885397,11-Nov-18,11-Nov-18,1,2.30101E+11,Outdoors,Outdoors,1,129.8,63.2,IT,Europe,1978-12-20
1243885156,11-Nov-18,12-Nov-18,1,2.407E+11,Sports,Team Sports,1,63,31.6,GB,Europe,1964-07-22
1243884556,11-Nov-18,16-Nov-18,3,2.401E+11,Sports,Assorted Sports Articles,1,29,11.95,FR,Europe,1972-11-15
1243884294,11-Nov-18,11-Nov-18,1,2.301E+11,Outdoors,Outdoors,2,60.6,26.3,FR,Europe,1981-06-28
1243884291,11-Nov-18,11-Nov-18,1,2.408E+11,Sports,Winter Sports,1,44.7,19.5,FR,Europe,1964-08-17
1243883633,11-Nov-18,11-Nov-18,1,2.202E+11,Clothes & Shoes,Shoes,1,108,47,FR,Europe,2003-08-11
1243883012,11-Nov-18,11-Nov-18,1,2.405E+11,Sports,Running - Jogging,1,78.4,33.95,ES,Europe,1966-08-07
1243882298,11-Nov-18,14-Nov-18,2,2.30101E+11,Outdoors,Outdoors,1,88.5,42.45,DE,Europe,1962-10-19
1243881884,11-Nov-18,11-Nov-18,1,2.301E+11,Outdoors,Outdoors,1,175.3,74.95,DE,Europe,1960-08-07
1243881475,11-Nov-18,13-Nov-18,1,2.405E+11,Sports,Running - Jogging,1,55.1,24.05,BE,Europe,2001-11-20
1243881390,11-Nov-18,11-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,1,15.4,6.1,BE,Europe,1997-04-16
1243880881,11-Nov-18,11-Nov-18,1,2.404E+11,Sports,Racket Sports,2,126,52.3,AU,Australia/Pacific,1992-01-30
1243880506,10-Nov-18,10-Nov-18,1,2.30101E+11,Outdoors,Outdoors,1,9.4,4.75,US,North America,1974-05-14
1243880480,10-Nov-18,10-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,2,170,85.2,US,North America,1977-03-22
1243880018,10-Nov-18,10-Nov-18,1,2.402E+11,Sports,Golf,1,56.1,28.15,US,North America,1962-08-27
1243879998,10-Nov-18,10-Nov-18,1,2.301E+11,Outdoors,Outdoors,1,48.3,20.5,US,North America,1966-02-06
1243879346,10-Nov-18,10-Nov-18,1,2.406E+11,Sports,Swim Sports,1,39.2,15.8,US,North America,1981-12-18
1243879164,10-Nov-18,14-Nov-18,3,2.102E+11,Children,Children Sports,1,40.7,20.45,US,North America,1963-03-30
1243879105,10-Nov-18,10-Nov-18,1,2.402E+11,Sports,Golf,1,13.8,6.4,US,North America,2002-06-23
1243878099,10-Nov-18,10-Nov-18,1,2.30101E+11,Outdoors,Outdoors,1,35.5,17.25,IT,Europe,1975-01-30
1243877913,10-Nov-18,10-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,2,104,47.4,IT,Europe,1961-03-20
1243877766,10-Nov-18,10-Nov-18,1,2.406E+11,Sports,Swim Sports,1,57.6,23.85,IT,Europe,1987-09-18
1243877420,10-Nov-18,11-Nov-18,1,2.10201E+11,Children,Children Sports,1,167.2,71.6,IT,Europe,1977-10-09
1243876766,10-Nov-18,10-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,3,40.5,16.8,FR,Europe,1962-10-26
1243876366,10-Nov-18,10-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,1,105.2,51.4,FR,Europe,1996-03-12
1243876111,10-Nov-18,10-Nov-18,1,2.10201E+11,Children,Children Sports,2,48,23.9,FR,Europe,1993-10-15
1243875840,10-Nov-18,10-Nov-18,1,2.202E+11,Clothes & Shoes,Shoes,1,138.8,63.15,ES,Europe,1982-08-26
1243875521,10-Nov-18,10-Nov-18,1,2.202E+11,Clothes & Shoes,Shoes,1,70.1,31.9,ES,Europe,1992-11-23
1243875460,10-Nov-18,10-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,1,104.1,47.4,ES,Europe,1971-08-31
1243875066,10-Nov-18,10-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,1,44.5,20.2,ES,Europe,2003-06-04
1243874894,10-Nov-18,10-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,1,18.2,8.6,BE,Europe,1977-01-31
1243874832,10-Nov-18,10-Nov-18,1,2.405E+11,Sports,Running - Jogging,1,67.3,28,BE,Europe,1990-11-18
1243874512,10-Nov-18,10-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,1,39.6,19.9,AU,Australia/Pacific,1973-02-13
1243874325,10-Nov-18,10-Nov-18,1,2.30101E+11,Outdoors,Outdoors,2,203.4,84,AU,Australia/Pacific,1993-10-15
1243874014,09-Nov-18,09-Nov-18,1,2.402E+11,Sports,Golf,1,150.1,14,US,North America,1964-01-07
1243873951,09-Nov-18,09-Nov-18,1,2.301E+11,Outdoors,Outdoors,1,340.2,156.05,US,North America,2002-05-01
1243873621,09-Nov-18,09-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,2,220.6,110.5,US,North America,1973-08-15
1243873558,09-Nov-18,10-Nov-18,3,2.407E+11,Sports,Team Sports,1,79.3,41.3,US,North America,1971-09-08
1243872744,09-Nov-18,09-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,1,17.3,8.75,US,North America,1975-01-30
1243872706,09-Nov-18,09-Nov-18,1,2.404E+11,Sports,Racket Sports,1,19.1,7.7,US,North America,1990-08-28
1243872691,09-Nov-18,09-Nov-18,1,2.301E+11,Outdoors,Outdoors,1,13.9,5.45,US,North America,1962-04-12
1243872352,09-Nov-18,14-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,1,11.7,5.9,US,North America,1996-05-12
1243872314,09-Nov-18,09-Nov-18,1,2.405E+11,Sports,Running - Jogging,1,55.1,24.05,US,North America,1964-08-25
1243872044,09-Nov-18,09-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,2,104.6,42,US,North America,1982-09-13
1243872039,09-Nov-18,09-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,1,58.5,23.4,US,North America,1970-12-15
1243871855,09-Nov-18,09-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,1,154.6,73.65,US,North America,1987-04-30
1243871843,09-Nov-18,09-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,1,45.3,20.7,US,North America,1981-04-15
1243871727,09-Nov-18,11-Nov-18,2,2.401E+11,Sports,Assorted Sports Articles,1,16.3,7.8,US,North America,1992-11-26
1243871622,09-Nov-18,09-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,1,41.6,16.55,NL,Europe,2003-09-01
1243871203,09-Nov-18,09-Nov-18,1,2.202E+11,Clothes & Shoes,Shoes,1,119.3,53.1,NL,Europe,1967-01-24
1243871022,09-Nov-18,09-Nov-18,1,2.10201E+11,Children,Children Sports,1,12.1,5.45,NL,Europe,1961-03-15
1243870819,09-Nov-18,09-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,1,32.7,14.95,IT,Europe,1974-05-03
1243869690,09-Nov-18,09-Nov-18,1,2.30101E+11,Outdoors,Outdoors,1,129.8,63.2,GB,Europe,2000-08-19
1243869589,09-Nov-18,09-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,1,56.9,24.1,GB,Europe,1969-09-26
1243869546,09-Nov-18,09-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,2,110.8,45.6,GB,Europe,1972-11-18
1243869294,09-Nov-18,11-Nov-18,2,2.20101E+11,Clothes & Shoes,Clothes,1,39,16.95,GB,Europe,1997-04-16
1243869225,09-Nov-18,09-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,2,30.8,12.2,GB,Europe,1962-09-01
1243869199,09-Nov-18,09-Nov-18,1,2.202E+11,Clothes & Shoes,Shoes,1,209.3,104.6,GB,Europe,1961-12-17
1243868747,09-Nov-18,09-Nov-18,1,2.30101E+11,Outdoors,Outdoors,1,73.4,36.8,GB,Europe,1998-03-17
1243868650,09-Nov-18,09-Nov-18,1,2.10201E+11,Children,Children Sports,1,59.3,26.6,FR,Europe,1962-09-11
1243867865,09-Nov-18,09-Nov-18,1,2.10201E+11,Children,Children Sports,1,49.2,21.5,FR,Europe,1968-11-08
1243867861,09-Nov-18,09-Nov-18,1,2.30101E+11,Outdoors,Outdoors,1,77,38.6,FR,Europe,1967-08-19
1243867854,09-Nov-18,09-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,1,117.6,58.9,FR,Europe,2002-04-03
1243867106,09-Nov-18,14-Nov-18,3,2.401E+11,Sports,Assorted Sports Articles,1,109.9,46.8,ES,Europe,1991-03-14
1243865930,09-Nov-18,15-Nov-18,3,2.405E+11,Sports,Running - Jogging,1,55.2,24.5,DK,Europe,1985-04-26
1243865638,09-Nov-18,09-Nov-18,1,2.202E+11,Clothes & Shoes,Shoes,1,77,35.9,DE,Europe,1976-07-08
1243865055,09-Nov-18,13-Nov-18,2,2.30101E+11,Outdoors,Outdoors,1,118.6,59.4,DE,Europe,1979-07-30
1243864830,09-Nov-18,09-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,1,70.1,31.95,DE,Europe,1963-02-19
1243863836,09-Nov-18,09-Nov-18,1,2.102E+11,Children,Children Sports,1,39.5,19.85,AU,Australia/Pacific,1990-10-23
1243863797,09-Nov-18,09-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,1,55.4,22.8,AU,Australia/Pacific,2004-07-01
1243863775,09-Nov-18,09-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,1,61.2,30.7,AU,Australia/Pacific,1960-05-20
1243862779,08-Nov-18,08-Nov-18,1,2.407E+11,Sports,Team Sports,1,26.6,11.4,US,North America,1971-10-10
1243862494,08-Nov-18,08-Nov-18,1,2.407E+11,Sports,Team Sports,1,23.6,12.3,US,North America,1966-12-22
1243862278,08-Nov-18,08-Nov-18,1,2.301E+11,Outdoors,Outdoors,2,113.4,54.5,US,North America,1979-07-31
1243862013,08-Nov-18,08-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,1,98.9,47.7,US,North America,1993-06-14
1243861978,08-Nov-18,08-Nov-18,1,2.202E+11,Clothes & Shoes,Shoes,1,80,39.45,US,North America,1971-10-01
1243861510,08-Nov-18,08-Nov-18,1,2.10201E+11,Children,Children Sports,1,25,11.45,US,North America,1998-06-14
1243861403,08-Nov-18,08-Nov-18,1,2.405E+11,Sports,Running - Jogging,1,81.1,32.5,US,North America,1982-10-06
1243860691,08-Nov-18,08-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,2,45.6,22.9,NL,Europe,1979-07-01
1243860587,08-Nov-18,08-Nov-18,1,2.10201E+11,Children,Children Sports,1,16.8,6.8,NL,Europe,2001-01-05
1243860489,08-Nov-18,08-Nov-18,1,2.10201E+11,Children,Children Sports,1,21.2,8.3,NL,Europe,2002-07-08
1243860062,08-Nov-18,08-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,3,309,127.2,IT,Europe,1996-06-27
1243859089,08-Nov-18,08-Nov-18,1,2.407E+11,Sports,Team Sports,1,14.4,6.45,GB,Europe,1997-07-26
1243858909,08-Nov-18,08-Nov-18,1,2.301E+11,Outdoors,Outdoors,1,70.8,29.8,GB,Europe,1979-01-17
1243858909,08-Nov-18,08-Nov-18,1,2.30101E+11,Outdoors,Outdoors,1,25,12.2,GB,Europe,1969-04-28
1243858824,08-Nov-18,08-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,2,184.2,73.8,GB,Europe,2003-08-24
1243858438,08-Nov-18,14-Nov-18,3,2.20101E+11,Clothes & Shoes,Clothes,1,23.8,10.65,GB,Europe,1993-11-08
1243858195,08-Nov-18,08-Nov-18,1,2.202E+11,Clothes & Shoes,Shoes,1,105.1,47.75,FR,Europe,1990-02-04
1243858177,08-Nov-18,08-Nov-18,1,2.10201E+11,Children,Children Sports,2,27.8,13.1,FR,Europe,1971-01-04
1243858165,08-Nov-18,08-Nov-18,1,2.102E+11,Children,Children Sports,1,103.1,51.65,FR,Europe,1987-11-07
1243858059,08-Nov-18,08-Nov-18,1,2.102E+11,Children,Children Sports,1,39.5,19.85,FR,Europe,1998-08-17
1243857636,08-Nov-18,08-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,2,62.2,31.3,FR,Europe,1962-12-17
1243857449,08-Nov-18,10-Nov-18,3,2.401E+11,Sports,Assorted Sports Articles,2,75.2,39.3,FR,Europe,1988-05-24
1243857272,08-Nov-18,08-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,1,55.2,22.15,FR,Europe,1966-02-12
1243856892,08-Nov-18,08-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,1,82.2,41.2,ES,Europe,1983-02-17
1243856700,08-Nov-18,08-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,1,13.7,5.5,ES,Europe,1964-02-27
1243856630,08-Nov-18,08-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,2,178.4,71.4,ES,Europe,1969-12-23
1243855892,08-Nov-18,08-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,1,238.2,117.75,DE,Europe,1989-12-24
1243855620,08-Nov-18,08-Nov-18,1,2.30101E+11,Outdoors,Outdoors,1,3.2,1.35,DE,Europe,2004-02-16
1243855111,08-Nov-18,08-Nov-18,1,2.301E+11,Outdoors,Outdoors,2,268.8,114.1,DE,Europe,1978-11-18
1243855094,08-Nov-18,08-Nov-18,1,2.30101E+11,Outdoors,Outdoors,1,96.7,48.45,DE,Europe,1974-07-02
1243855074,08-Nov-18,08-Nov-18,1,2.202E+11,Clothes & Shoes,Shoes,1,90,40.9,DE,Europe,1974-03-22
1243854835,08-Nov-18,08-Nov-18,1,2.102E+11,Children,Children Sports,1,13,5.75,BE,Europe,1970-03-15
1243854671,08-Nov-18,08-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,1,117.2,58.55,BE,Europe,1999-04-19
1243854656,08-Nov-18,08-Nov-18,1,2.10201E+11,Children,Children Sports,1,29.6,13.2,BE,Europe,1999-11-02
1243854212,08-Nov-18,08-Nov-18,1,2.301E+11,Outdoors,Outdoors,2,138.8,69.6,AU,Australia/Pacific,1993-06-13
1243853671,07-Nov-18,08-Nov-18,2,2.408E+11,Sports,Winter Sports,1,187.2,85.15,US,North America,1990-10-14
1243853495,07-Nov-18,07-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,2,70.4,35.4,US,North America,1960-04-05
1243853220,07-Nov-18,08-Nov-18,3,2.202E+11,Clothes & Shoes,Shoes,1,80.8,36.85,US,North America,1992-06-13
1243852992,07-Nov-18,07-Nov-18,1,2.301E+11,Outdoors,Outdoors,1,48.3,20.5,US,North America,1965-01-30
1243852628,07-Nov-18,11-Nov-18,2,2.10201E+11,Children,Children Sports,1,19.6,9,US,North America,1972-08-21
1243852003,07-Nov-18,07-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,1,23.9,12.05,NL,Europe,1991-01-20
1243851870,07-Nov-18,13-Nov-18,3,2.202E+11,Clothes & Shoes,Shoes,1,55.4,29.35,NL,Europe,1986-04-18
1243851530,07-Nov-18,07-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,1,99.5,62.15,NL,Europe,1983-12-04
1243851401,07-Nov-18,07-Nov-18,1,2.30101E+11,Outdoors,Outdoors,1,519.3,253.2,IT,Europe,1976-04-08
1243850960,07-Nov-18,07-Nov-18,1,2.403E+11,Sports,Indoor Sports,1,534.8,243.6,IT,Europe,1989-01-08
1243850950,07-Nov-18,08-Nov-18,3,2.403E+11,Sports,Indoor Sports,1,7.4,2.95,IT,Europe,1973-08-26
1243850502,07-Nov-18,08-Nov-18,1,2.102E+11,Children,Children Sports,1,16.9,8.55,IT,Europe,1963-05-11
1243850413,07-Nov-18,07-Nov-18,1,2.202E+11,Clothes & Shoes,Shoes,2,137.2,66.5,IT,Europe,1991-03-21
1243850283,07-Nov-18,07-Nov-18,1,2.404E+11,Sports,Racket Sports,1,71.3,32.35,IT,Europe,1980-11-24
1243850193,07-Nov-18,07-Nov-18,1,2.407E+11,Sports,Team Sports,1,33.6,14.65,GB,Europe,1983-01-23
1243849626,07-Nov-18,13-Nov-18,3,2.20101E+11,Clothes & Shoes,Clothes,1,24.4,10.6,GB,Europe,1995-03-17
1243849520,07-Nov-18,07-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,1,77.5,32.25,GB,Europe,1969-10-19
1243849348,07-Nov-18,07-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,1,24.9,11.2,GB,Europe,2005-11-23
1243849305,07-Nov-18,07-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,2,398.2,181.9,GB,Europe,1963-05-05
1243849272,07-Nov-18,07-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,1,50,25.1,GB,Europe,1984-01-08
1243849256,07-Nov-18,11-Nov-18,3,2.201E+11,Clothes & Shoes,Clothes,1,46.4,23.3,GB,Europe,1977-05-02
1243849247,07-Nov-18,07-Nov-18,1,2.402E+11,Sports,Golf,1,484.3,247.7,GB,Europe,1964-12-06
1243849177,07-Nov-18,07-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,2,65.4,29.9,FR,Europe,1961-10-24
1243848844,07-Nov-18,07-Nov-18,1,2.202E+11,Clothes & Shoes,Shoes,1,107.4,48.9,FR,Europe,1968-12-08
1243848518,07-Nov-18,10-Nov-18,1,2.30101E+11,Outdoors,Outdoors,1,568.1,289.95,FR,Europe,2001-02-24
1243848518,07-Nov-18,10-Nov-18,1,2.30101E+11,Outdoors,Outdoors,1,220,135,FR,Europe,1971-08-17
1243848263,07-Nov-18,07-Nov-18,1,2.10201E+11,Children,Children Sports,1,46,16.05,FR,Europe,1976-08-02
1243848089,07-Nov-18,07-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,1,86.5,41.2,ES,Europe,1991-01-06
1243848056,07-Nov-18,07-Nov-18,1,2.202E+11,Clothes & Shoes,Shoes,1,109,60.05,ES,Europe,1986-01-07
1243847753,07-Nov-18,07-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,1,91.6,45.75,ES,Europe,1971-12-18
1243847552,07-Nov-18,07-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,1,25.6,12.1,ES,Europe,1979-04-15
1243847335,07-Nov-18,07-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,1,479.3,239.6,ES,Europe,1970-12-04
1243846754,07-Nov-18,07-Nov-18,1,2.408E+11,Sports,Winter Sports,1,368.5,167.4,DE,Europe,1997-01-31
1243846635,07-Nov-18,10-Nov-18,3,2.30101E+11,Outdoors,Outdoors,1,291.7,120.3,DE,Europe,1964-09-21
1243846584,07-Nov-18,07-Nov-18,1,2.202E+11,Clothes & Shoes,Shoes,1,97.3,44.25,DE,Europe,1970-06-04
1243846407,07-Nov-18,07-Nov-18,1,2.202E+11,Clothes & Shoes,Shoes,1,38.2,18.95,DE,Europe,1970-11-24
1243846044,07-Nov-18,12-Nov-18,3,2.30101E+11,Outdoors,Outdoors,1,25.5,10.75,DE,Europe,1999-10-24
1243845424,07-Nov-18,07-Nov-18,1,2.10201E+11,Children,Children Sports,1,39.4,17.85,AU,Australia/Pacific,1994-10-08
1243844965,07-Nov-18,09-Nov-18,3,2.401E+11,Sports,Assorted Sports Articles,1,12.9,5.45,AU,Australia/Pacific,1975-04-17
1243844755,06-Nov-18,06-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,2,55,25.1,US,North America,1964-08-30
1243844259,06-Nov-18,06-Nov-18,1,2.30101E+11,Outdoors,Outdoors,1,64.2,32.2,US,North America,2005-09-15
1243843566,06-Nov-18,06-Nov-18,1,2.407E+11,Sports,Team Sports,1,61.3,31.95,US,North America,1985-10-06
1243843031,06-Nov-18,06-Nov-18,1,2.202E+11,Clothes & Shoes,Shoes,1,61,28.75,US,North America,1998-05-24
1243842223,06-Nov-18,06-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,1,49.1,24.65,NL,Europe,1995-02-01
1243842066,06-Nov-18,06-Nov-18,1,2.301E+11,Outdoors,Outdoors,1,106.9,45.5,IT,Europe,1984-11-20
1243841856,06-Nov-18,06-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,1,479.3,239.6,IT,Europe,1980-09-24
1243841062,06-Nov-18,06-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,1,22.9,9.1,IT,Europe,1982-12-09
1243841015,06-Nov-18,06-Nov-18,1,2.30101E+11,Outdoors,Outdoors,1,173,72.75,IT,Europe,2002-09-20
1243839892,06-Nov-18,06-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,1,62.5,28.35,GB,Europe,1989-04-13
1243839763,06-Nov-18,08-Nov-18,3,2.401E+11,Sports,Assorted Sports Articles,2,383.2,174.8,FR,Europe,1984-10-30
1243839738,06-Nov-18,07-Nov-18,3,2.10201E+11,Children,Children Sports,1,11.2,5.3,FR,Europe,1965-10-12
1243839645,06-Nov-18,08-Nov-18,3,2.10201E+11,Children,Children Sports,1,48.6,20.65,FR,Europe,1994-10-03
1243839359,06-Nov-18,08-Nov-18,2,2.401E+11,Sports,Assorted Sports Articles,2,64.8,26.8,FR,Europe,1991-06-08
1243839275,06-Nov-18,06-Nov-18,1,2.407E+11,Sports,Team Sports,1,67.8,29.45,FR,Europe,1966-07-27
1243839270,06-Nov-18,06-Nov-18,1,2.407E+11,Sports,Team Sports,1,19.6,8.7,FR,Europe,2000-01-01
1243839187,06-Nov-18,11-Nov-18,1,2.408E+11,Sports,Winter Sports,2,374.4,170.3,FR,Europe,1986-07-15
1243838816,06-Nov-18,10-Nov-18,3,2.401E+11,Sports,Assorted Sports Articles,1,53,23.45,FR,Europe,1960-01-30
1243838753,06-Nov-18,06-Nov-18,1,2.10201E+11,Children,Children Sports,1,37.4,16.3,FR,Europe,1997-03-23
1243838466,06-Nov-18,06-Nov-18,1,2.202E+11,Clothes & Shoes,Shoes,2,80,40.2,ES,Europe,1977-06-26
1243838214,06-Nov-18,09-Nov-18,2,2.10201E+11,Children,Children Sports,2,19,8.6,ES,Europe,1993-09-19
1243837526,06-Nov-18,09-Nov-18,1,2.10201E+11,Children,Children Sports,1,17.9,7.85,DK,Europe,1965-05-23
1243837083,06-Nov-18,06-Nov-18,1,2.401E+11,Sports,Assorted Sports Articles,1,109.5,54.7,DE,Europe,1975-10-02
1243837048,06-Nov-18,06-Nov-18,1,2.408E+11,Sports,Winter Sports,2,85.8,38.8,DE,Europe,1980-08-12
1243836819,06-Nov-18,06-Nov-18,1,2.30101E+11,Outdoors,Outdoors,1,244.6,100.75,DE,Europe,2005-05-06
1243836686,06-Nov-18,06-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,1,141.7,67.55,DE,Europe,1977-09-10
1243836686,06-Nov-18,06-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,1,38.7,19.45,DE,Europe,1995-06-07
1243836072,06-Nov-18,06-Nov-18,1,2.402E+11,Sports,Golf,1,147.1,58.85,BE,Europe,1971-11-13
1243835248,05-Nov-18,05-Nov-18,1,2.403E+11,Sports,Indoor Sports,1,22.9,10.3,US,North America,1964-04-15
1243835125,05-Nov-18,05-Nov-18,1,2.301E+11,Outdoors,Outdoors,1,51.8,21.95,US,North America,1971-05-09
1243834933,05-Nov-18,05-Nov-18,1,2.403E+11,Sports,Indoor Sports,1,252.3,110.45,US,North America,1977-05-24
1243834440,05-Nov-18,05-Nov-18,1,2.301E+11,Outdoors,Outdoors,2,249.6,107.2,US,North America,1983-06-04
1243834015,05-Nov-18,09-Nov-18,2,2.401E+11,Sports,Assorted Sports Articles,1,45.2,18.15,US,North America,1973-07-26
1243833952,05-Nov-18,05-Nov-18,1,2.10201E+11,Children,Children Sports,1,36.4,17.7,US,North America,2002-12-01
1243833789,05-Nov-18,05-Nov-18,1,2.20101E+11,Clothes & Shoes,Clothes,1,22.9,10.35,US,North America,1980-09-19
1243833474,05-Nov-18,05-Nov-18,1,2.201E+11,Clothes & Shoes,Clothes,1,19.7,9.95,US,North America,1977-01-19
1243833153,05-Nov-18,10-Nov-18,3,2.30101E+11,Outdoors,Outdoors,1,3.2,1.35,NL,Europe,2001-05-07
1243832431,05-Nov-18,05-Nov-18,1,2.301E+11,Outdoors,Outdoors,2,775.4,355.6,IT,Europe,1997-03-29
1243832314,05-Nov-18,05-Nov-18,1,2.408E+11,Sports,Winter Sports,1,292.5,121.75,IT,Europe,1996-05-11
